date,spx,vix
2006-08-23,1292.9900,12.4000
2006-08-24,1296.0601,12.4000
2006-08-25,1295.0900,12.3100
2006-08-28,1301.7800,12.1800
2006-08-29,1304.2800,12.2800
2006-08-30,1305.3700,12.2200
2006-08-31,1303.8199,12.3100
2006-09-01,1311.0100,11.9600
2006-09-05,1313.2500,12.6300
2006-09-06,1300.2600,13.7400
2006-09-07,1294.0200,13.8800
2006-09-08,1298.9200,13.1600
2006-09-11,1299.5400,12.9900
2006-09-12,1313.0000,11.9200
2006-09-13,1318.0699,11.1800
2006-09-14,1316.2800,11.5500
2006-09-15,1319.6600,11.7600
2006-09-18,1321.1801,11.7800
2006-09-19,1317.6400,11.9800
2006-09-20,1325.1801,11.3900
2006-09-21,1318.0300,12.2500
2006-09-22,1314.7800,12.5900
2006-09-25,1326.3700,12.1200
2006-09-26,1336.3500,11.5300
2006-09-27,1336.5900,11.5800
2006-09-28,1338.8800,11.7200
2006-09-29,1335.8500,11.9800
2006-10-02,1331.3199,12.5700
2006-10-03,1334.1100,12.2400
2006-10-04,1350.2000,11.8600
2006-10-05,1353.2200,11.9800
2006-10-06,1349.5900,11.5600
2006-10-09,1350.6600,11.6800
2006-10-10,1353.4200,11.5200
2006-10-11,1349.9500,11.6200
2006-10-12,1362.8300,11.0900
2006-10-13,1365.6200,10.7500
2006-10-16,1369.0601,11.0900
2006-10-17,1364.0500,11.7300
2006-10-18,1365.8000,11.3400
2006-10-19,1366.9600,10.9000
2006-10-20,1368.6000,10.6300
2006-10-23,1377.0200,11.0800
2006-10-24,1377.3800,10.7800
2006-10-25,1382.2200,10.6600
2006-10-26,1389.0800,10.5600
2006-10-27,1377.3400,10.8000
2006-10-30,1377.9301,11.2000
2006-10-31,1377.9399,11.1000
2006-11-01,1367.8101,11.5100
2006-11-02,1367.3400,11.4200
2006-11-03,1364.3000,11.1600
2006-11-06,1379.7800,11.1600
2006-11-07,1382.8400,11.0900
2006-11-08,1385.7200,10.7500
2006-11-09,1378.3300,11.0100
2006-11-10,1380.9000,10.7900
2006-11-13,1384.4200,10.8600
2006-11-14,1393.2200,10.5000
2006-11-15,1396.5699,10.3100
2006-11-16,1399.7600,10.1600
2006-11-17,1401.2000,10.0500
2006-11-20,1400.5000,9.9700
2006-11-21,1402.8101,9.9000
2006-11-22,1406.0900,10.1400
2006-11-24,1400.9500,10.7300
2006-11-27,1381.9600,12.3000
2006-11-28,1386.7200,11.6200
2006-11-29,1399.4800,10.8300
2006-11-30,1400.6300,10.9100
2006-12-01,1396.7100,11.6600
2006-12-04,1409.1200,11.2300
2006-12-05,1414.7600,11.2700
2006-12-06,1412.9000,11.3300
2006-12-07,1407.2900,12.6700
2006-12-08,1409.8400,12.0700
2006-12-11,1413.0400,10.7100
2006-12-12,1411.5601,10.6500
2006-12-13,1413.2100,10.1800
2006-12-14,1425.4900,9.9700
2006-12-15,1427.0900,10.0500
2006-12-18,1422.4800,10.6000
2006-12-19,1425.5500,10.3000
2006-12-20,1423.5300,10.2600
2006-12-21,1418.3000,10.5300
2006-12-22,1410.7600,11.3600
2006-12-26,1416.9000,11.2600
2006-12-27,1426.8400,10.6400
2006-12-28,1424.7300,10.9900
2006-12-29,1418.3000,11.5600
2007-01-03,1416.6000,12.0400
2007-01-04,1418.3400,11.5100
2007-01-05,1409.7100,12.1400
2007-01-08,1412.8400,12.0000
2007-01-09,1412.1100,11.9100
2007-01-10,1414.8500,11.4700
2007-01-11,1423.8199,10.8700
2007-01-12,1430.7300,10.1500
2007-01-16,1431.9000,10.7400
2007-01-17,1430.6200,10.5900
2007-01-18,1426.3700,10.8500
2007-01-19,1430.5000,10.4000
2007-01-22,1422.9500,10.7700
2007-01-23,1427.9900,10.3400
2007-01-24,1440.1300,9.8900
2007-01-25,1423.9000,11.2200
2007-01-26,1422.1801,11.1300
2007-01-29,1420.6200,11.4500
2007-01-30,1428.8199,10.9600
2007-01-31,1438.2400,10.4200
2007-02-01,1445.9399,10.3100
2007-02-02,1448.3900,10.0800
2007-02-05,1446.9900,10.5500
2007-02-06,1448.0000,10.6500
2007-02-07,1450.0200,10.3200
2007-02-08,1448.3101,10.4400
2007-02-09,1438.0601,11.1000
2007-02-12,1433.3700,11.6100
2007-02-13,1444.2600,10.3400
2007-02-14,1455.3000,10.2300
2007-02-15,1456.8101,10.2200
2007-02-16,1455.5400,10.0200
2007-02-20,1459.6801,10.2400
2007-02-21,1457.6300,10.2000
2007-02-22,1456.3800,10.1800
2007-02-23,1451.1899,10.5800
2007-02-26,1449.3700,11.1500
2007-02-27,1399.0400,18.3100
2007-02-28,1406.8199,15.4200
2007-03-01,1403.1700,15.8200
2007-03-02,1387.1700,18.6100
2007-03-05,1374.1200,19.6300
2007-03-06,1395.4100,15.9600
2007-03-07,1391.9700,15.2400
2007-03-08,1401.8900,14.2900
2007-03-09,1402.8400,14.0900
2007-03-12,1406.6000,13.9900
2007-03-13,1377.9500,18.1300
2007-03-14,1387.1700,17.2700
2007-03-15,1392.2800,16.4300
2007-03-16,1386.9500,16.7900
2007-03-19,1402.0601,14.5900
2007-03-20,1410.9399,13.2700
2007-03-21,1435.0400,12.1900
2007-03-22,1434.5400,12.9300
2007-03-23,1436.1100,12.9500
2007-03-26,1437.5000,13.1600
2007-03-27,1428.6100,13.4800
2007-03-28,1417.2300,14.9800
2007-03-29,1422.5300,15.1400
2007-03-30,1420.8600,14.6400
2007-04-02,1424.5500,14.5300
2007-04-03,1437.7700,13.4600
2007-04-04,1439.3700,13.2400
2007-04-05,1443.7600,13.2300
2007-04-09,1444.6100,13.1400
2007-04-10,1448.3900,12.6800
2007-04-11,1438.8700,13.4900
2007-04-12,1447.8000,12.7100
2007-04-13,1452.8500,12.2000
2007-04-16,1468.3300,11.9800
2007-04-17,1471.4800,12.1400
2007-04-18,1472.5000,12.4200
2007-04-19,1470.7300,12.5400
2007-04-20,1484.3500,12.0700
2007-04-23,1480.9301,13.0400
2007-04-24,1480.4100,13.1200
2007-04-25,1495.4200,13.2100
2007-04-26,1494.2500,12.7900
2007-04-27,1494.0699,12.4500
2007-04-30,1482.3700,14.2200
2007-05-01,1486.3000,13.5100
2007-05-02,1495.9200,13.0800
2007-05-03,1502.3900,13.0900
2007-05-04,1505.6200,12.9100
2007-05-07,1509.4800,13.1500
2007-05-08,1507.7200,13.2100
2007-05-09,1512.5800,12.8800
2007-05-10,1491.4700,13.6000
2007-05-11,1505.8500,12.9500
2007-05-14,1503.1500,13.9600
2007-05-15,1501.1899,14.0100
2007-05-16,1514.1400,13.5000
2007-05-17,1512.7500,13.5100
2007-05-18,1522.7500,12.7600
2007-05-21,1525.1000,13.3000
2007-05-22,1524.1200,13.0600
2007-05-23,1522.2800,13.2400
2007-05-24,1507.5100,14.0800
2007-05-25,1515.7300,13.3400
2007-05-29,1518.1100,13.5300
2007-05-30,1530.2300,12.8300
2007-05-31,1530.6200,13.0500
2007-06-01,1536.3400,12.7800
2007-06-04,1539.1801,13.2900
2007-06-05,1530.9500,13.6300
2007-06-06,1517.3800,14.8700
2007-06-07,1490.7200,17.0600
2007-06-08,1507.6700,14.8400
2007-06-11,1509.1200,14.7100
2007-06-12,1493.0000,16.6700
2007-06-13,1515.6700,14.7300
2007-06-14,1522.9700,13.6400
2007-06-15,1532.9100,13.9400
2007-06-18,1531.0500,13.4200
2007-06-19,1533.7000,12.8500
2007-06-20,1512.8400,14.6700
2007-06-21,1522.1899,14.2100
2007-06-22,1502.5601,15.7500
2007-06-25,1497.7400,16.6500
2007-06-26,1492.8900,18.8900
2007-06-27,1506.3400,15.5300
2007-06-28,1505.7100,15.5400
2007-06-29,1503.3500,16.2300
2007-07-02,1519.4301,15.4000
2007-07-03,1524.8700,14.9200
2007-07-05,1525.4000,15.4800
2007-07-06,1530.4399,14.7200
2007-07-09,1531.8500,15.1600
2007-07-10,1510.1200,17.5700
2007-07-11,1518.7600,16.6400
2007-07-12,1547.7000,15.5400
2007-07-13,1552.5000,15.1500
2007-07-16,1549.5200,15.5900
2007-07-17,1549.3700,15.6300
2007-07-18,1546.1700,16.0000
2007-07-19,1553.0800,15.2300
2007-07-20,1534.1000,16.9500
2007-07-23,1541.5699,16.8100
2007-07-24,1511.0400,18.5500
2007-07-25,1518.0900,18.1000
2007-07-26,1482.6600,20.7400
2007-07-27,1458.9500,24.1700
2007-07-30,1473.9100,20.8700
2007-07-31,1455.2700,23.5200
2007-08-01,1465.8101,23.6700
2007-08-02,1472.2000,21.2200
2007-08-03,1433.0601,25.1600
2007-08-06,1467.6700,22.9400
2007-08-07,1476.7100,21.5600
2007-08-08,1497.4900,21.4500
2007-08-09,1453.0900,26.4800
2007-08-10,1453.6400,28.3000
2007-08-13,1452.9200,26.5700
2007-08-14,1426.5400,27.6800
2007-08-15,1406.7000,30.6700
2007-08-16,1411.2700,30.8300
2007-08-17,1445.9399,29.9900
2007-08-20,1445.5500,26.3300
2007-08-21,1447.1200,25.2500
2007-08-22,1464.0699,22.8900
2007-08-23,1462.5000,22.6200
2007-08-24,1479.3700,20.7200
2007-08-27,1466.7900,22.7200
2007-08-28,1432.3600,26.3000
2007-08-29,1463.7600,23.8100
2007-08-30,1457.6400,25.0600
2007-08-31,1473.9900,23.3800
2007-09-04,1489.4200,22.7800
2007-09-05,1472.2900,24.5800
2007-09-06,1478.5500,23.9900
2007-09-07,1453.5500,26.2300
2007-09-10,1451.7000,27.3800
2007-09-11,1471.4900,25.2700
2007-09-12,1471.5601,24.9600
2007-09-13,1483.9500,24.7600
2007-09-14,1484.2500,24.9200
2007-09-17,1476.6500,26.4800
2007-09-18,1519.7800,20.3500
2007-09-19,1529.0300,20.0300
2007-09-20,1518.7500,20.4500
2007-09-21,1525.7500,19.0000
2007-09-24,1517.7300,19.3700
2007-09-25,1517.2100,18.6000
2007-09-26,1525.4200,17.6300
2007-09-27,1531.3800,17.0000
2007-09-28,1526.7500,18.0000
2007-10-01,1547.0400,17.8400
2007-10-02,1546.6300,18.4900
2007-10-03,1539.5900,18.8000
2007-10-04,1542.8400,18.4400
2007-10-05,1557.5900,16.9100
2007-10-08,1552.5800,17.4600
2007-10-09,1565.1500,16.1200
2007-10-10,1562.4700,16.6700
2007-10-11,1554.4100,18.8800
2007-10-12,1561.8000,17.7300
2007-10-15,1548.7100,19.2500
2007-10-16,1538.5300,20.0200
2007-10-17,1541.2400,18.5400
2007-10-18,1540.0800,18.5000
2007-10-19,1500.6300,22.9600
2007-10-22,1506.3300,21.6400
2007-10-23,1519.5900,20.4100
2007-10-24,1515.8800,20.8000
2007-10-25,1514.4000,21.1700
2007-10-26,1535.2800,19.5600
2007-10-29,1540.9800,19.8700
2007-10-30,1531.0200,21.0700
2007-10-31,1549.3800,18.5300
2007-11-01,1508.4399,23.2100
2007-11-02,1509.6500,23.0100
2007-11-05,1502.1700,24.3100
2007-11-06,1520.2700,21.3900
2007-11-07,1475.6200,26.4900
2007-11-08,1474.7700,26.1600
2007-11-09,1453.7000,28.5000
2007-11-12,1439.1801,31.0900
2007-11-13,1481.0500,24.1000
2007-11-14,1470.5800,25.9400
2007-11-15,1451.1500,28.0600
2007-11-16,1458.7400,25.4900
2007-11-19,1433.2700,26.0100
2007-11-20,1439.7000,24.8800
2007-11-21,1416.7700,26.8400
2007-11-23,1440.7000,25.6100
2007-11-26,1407.2200,28.9100
2007-11-27,1428.2300,26.2800
2007-11-28,1469.0200,24.1100
2007-11-29,1469.7200,23.9700
2007-11-30,1481.1400,22.8700
2007-12-03,1472.4200,23.6100
2007-12-04,1462.7900,23.7900
2007-12-05,1485.0100,22.5300
2007-12-06,1507.3400,20.9600
2007-12-07,1504.6600,20.8500
2007-12-10,1515.9600,20.7400
2007-12-11,1477.6500,23.5900
2007-12-12,1486.5900,22.4700
2007-12-13,1488.4100,22.5600
2007-12-14,1467.9500,23.2700
2007-12-17,1445.9000,24.5200
2007-12-18,1454.9800,22.6400
2007-12-19,1453.0000,21.6800
2007-12-20,1460.1200,20.5800
2007-12-21,1484.4600,18.4700
2007-12-24,1496.4500,18.6000
2007-12-26,1497.6600,18.6600
2007-12-27,1476.2700,20.2600
2007-12-28,1478.4900,20.7400
2007-12-31,1468.3600,22.5000
2008-01-02,1447.1600,23.1700
2008-01-03,1447.1600,22.4900
2008-01-04,1411.6300,23.9400
2008-01-07,1416.1801,23.7900
2008-01-08,1390.1899,25.4300
2008-01-09,1409.1300,24.1200
2008-01-10,1420.3300,23.4500
2008-01-11,1401.0200,23.6800
2008-01-14,1416.2500,22.9000
2008-01-15,1380.9500,23.3400
2008-01-16,1373.2000,24.3800
2008-01-17,1333.2500,28.4600
2008-01-18,1325.1899,27.1800
2008-01-22,1310.5000,31.0100
2008-01-23,1338.6000,29.0200
2008-01-24,1352.0699,27.7800
2008-01-25,1330.6100,29.0800
2008-01-28,1353.9600,27.7800
2008-01-29,1362.3000,27.3200
2008-01-30,1355.8101,27.6200
2008-01-31,1378.5500,26.2000
2008-02-01,1395.4200,24.0200
2008-02-04,1380.8199,25.9900
2008-02-05,1336.6400,28.2400
2008-02-06,1326.4500,28.9700
2008-02-07,1336.9100,27.6600
2008-02-08,1331.2900,28.0100
2008-02-11,1339.1300,27.6000
2008-02-12,1348.8600,26.3300
2008-02-13,1367.2100,24.8800
2008-02-14,1348.8600,25.5400
2008-02-15,1349.9900,25.0200
2008-02-19,1348.7800,25.5900
2008-02-20,1360.0300,24.4000
2008-02-21,1342.5300,25.1200
2008-02-22,1353.1100,24.0600
2008-02-25,1371.8000,23.0300
2008-02-26,1381.2900,21.9000
2008-02-27,1380.0200,22.6900
2008-02-28,1367.6801,23.5300
2008-02-29,1330.6300,26.5400
2008-03-03,1331.3400,26.2800
2008-03-04,1326.7500,25.5200
2008-03-05,1333.7000,24.6000
2008-03-06,1304.3400,27.5500
2008-03-07,1293.3700,27.4900
2008-03-10,1273.3700,29.3800
2008-03-11,1320.6500,26.3600
2008-03-12,1308.7700,27.2200
2008-03-13,1315.4800,27.2900
2008-03-14,1288.1400,31.1600
2008-03-17,1276.6000,32.2400
2008-03-18,1330.7400,25.7900
2008-03-19,1298.4200,29.8400
2008-03-20,1329.5100,26.6200
2008-03-24,1349.8800,25.7300
2008-03-25,1352.9900,25.7200
2008-03-26,1341.1300,26.0800
2008-03-27,1325.7600,25.8800
2008-03-28,1315.2200,25.7100
2008-03-31,1322.7000,25.6100
2008-04-01,1370.1801,22.6800
2008-04-02,1367.5300,23.4300
2008-04-03,1369.3101,23.2100
2008-04-04,1370.4000,22.4500
2008-04-07,1372.5400,22.4200
2008-04-08,1365.5400,22.3600
2008-04-09,1354.4900,22.8100
2008-04-10,1360.5500,21.9800
2008-04-11,1332.8300,23.4600
2008-04-14,1328.3199,23.8200
2008-04-15,1334.4301,22.7800
2008-04-16,1364.7100,20.5300
2008-04-17,1365.5601,20.3700
2008-04-18,1390.3300,20.1300
2008-04-21,1388.1700,20.5000
2008-04-22,1375.9399,20.8700
2008-04-23,1379.9301,20.2600
2008-04-24,1388.8199,20.0600
2008-04-25,1397.8400,19.5900
2008-04-28,1396.3700,19.6400
2008-04-29,1390.9399,20.2400
2008-04-30,1385.5900,20.7900
2008-05-01,1409.3400,18.8800
2008-05-02,1413.9000,18.1800
2008-05-05,1407.4900,18.9000
2008-05-06,1418.2600,18.2100
2008-05-07,1392.5699,19.7300
2008-05-08,1397.6801,19.4000
2008-05-09,1388.2800,19.4100
2008-05-12,1403.5800,17.7900
2008-05-13,1403.0400,17.9800
2008-05-14,1408.6600,17.6600
2008-05-15,1423.5699,16.3000
2008-05-16,1425.3500,16.4700
2008-05-19,1426.6300,17.0100
2008-05-20,1413.4000,17.5800
2008-05-21,1390.7100,18.5900
2008-05-22,1394.3500,18.0500
2008-05-23,1375.9301,19.5500
2008-05-27,1385.3500,19.6400
2008-05-28,1390.8400,19.0700
2008-05-29,1398.2600,18.1400
2008-05-30,1400.3800,17.8300
2008-06-02,1385.6700,19.8300
2008-06-03,1377.6500,20.2400
2008-06-04,1377.2000,20.8000
2008-06-05,1404.0500,18.6300
2008-06-06,1360.6801,23.5600
2008-06-09,1361.7600,23.1200
2008-06-10,1358.4399,23.1800
2008-06-11,1335.4900,24.1200
2008-06-12,1339.8700,23.3300
2008-06-13,1360.0300,21.2200
2008-06-16,1360.1400,20.9500
2008-06-17,1350.9301,21.1300
2008-06-18,1337.8101,22.2400
2008-06-19,1342.8300,21.5800
2008-06-20,1317.9301,22.8700
2008-06-23,1318.0000,22.6400
2008-06-24,1314.2900,22.4200
2008-06-25,1321.9700,21.1400
2008-06-26,1283.1500,23.9300
2008-06-27,1278.3800,23.4400
2008-06-30,1280.0000,23.9500
2008-07-01,1284.9100,23.6500
2008-07-02,1261.5200,25.9200
2008-07-03,1262.9000,24.7800
2008-07-07,1252.3101,25.7800
2008-07-08,1273.7000,23.1500
2008-07-09,1244.6899,25.2300
2008-07-10,1253.3900,25.5900
2008-07-11,1239.4900,27.4900
2008-07-14,1228.3000,28.4800
2008-07-15,1214.9100,28.5400
2008-07-16,1245.3600,25.1000
2008-07-17,1260.3199,25.0100
2008-07-18,1260.6801,24.0500
2008-07-21,1260.0000,23.0500
2008-07-22,1277.0000,21.1800
2008-07-23,1282.1899,21.3100
2008-07-24,1252.5400,23.4400
2008-07-25,1257.7600,22.9100
2008-07-28,1234.3700,24.2300
2008-07-29,1263.2000,22.0300
2008-07-30,1284.2600,21.2100
2008-07-31,1267.3800,22.9400
2008-08-01,1260.3101,22.5700
2008-08-04,1249.0100,23.4900
2008-08-05,1284.8800,21.1400
2008-08-06,1289.1899,20.2300
2008-08-07,1266.0699,21.1500
2008-08-08,1296.3199,20.6600
2008-08-11,1305.3199,20.1200
2008-08-12,1289.5900,21.1700
2008-08-13,1285.8300,21.5500
2008-08-14,1292.9301,20.3400
2008-08-15,1298.2000,19.5800
2008-08-18,1278.6000,20.9800
2008-08-19,1266.6899,21.2800
2008-08-20,1274.5400,20.4200
2008-08-21,1277.7200,19.8200
2008-08-22,1292.2000,18.8100
2008-08-25,1266.8400,20.9700
2008-08-26,1271.5100,20.4900
2008-08-27,1281.6600,19.7600
2008-08-28,1300.6801,19.4300
2008-08-29,1282.8300,20.6500
2008-09-02,1277.5800,21.9900
2008-09-03,1274.9800,21.4300
2008-09-04,1236.8300,24.0300
2008-09-05,1242.3101,23.0600
2008-09-08,1267.7900,22.6400
2008-09-09,1224.5100,25.4700
2008-09-10,1232.0400,24.5200
2008-09-11,1249.0500,24.3900
2008-09-12,1251.7000,25.6600
2008-09-15,1192.7000,31.7000
2008-09-16,1213.6000,30.3000
2008-09-17,1156.3900,36.2200
2008-09-18,1206.5100,33.1000
2008-09-19,1255.0800,32.0700
2008-09-22,1207.0900,33.8500
2008-09-23,1188.2200,35.7200
2008-09-24,1185.8700,35.1900
2008-09-25,1209.1801,32.8200
2008-09-26,1213.2700,34.7400
2008-09-29,1106.4200,46.7200
2008-09-30,1166.3600,39.3900
2008-10-01,1161.0601,39.8100
2008-10-02,1114.2800,45.2600
2008-10-03,1099.2300,45.1400
2008-10-06,1056.8900,52.0500
2008-10-07,996.2300,53.6800
2008-10-08,984.9400,57.5300
2008-10-09,909.9200,63.9200
2008-10-10,899.2200,69.9500
2008-10-13,1003.3500,54.9900
2008-10-14,998.0100,55.1300
2008-10-15,907.8400,69.2500
2008-10-16,946.4300,67.6100
2008-10-17,940.5500,70.3300
2008-10-20,985.4000,52.9700
2008-10-21,955.0500,53.1100
2008-10-22,896.7800,69.6500
2008-10-23,908.1100,67.8000
2008-10-24,876.7700,79.1300
2008-10-27,848.9200,80.0600
2008-10-28,940.5100,66.9600
2008-10-29,930.0900,69.9600
2008-10-30,954.0900,62.9000
2008-10-31,968.7500,59.8900
2008-11-03,966.3000,53.6800
2008-11-04,1005.7500,47.7300
2008-11-05,952.7700,54.5600
2008-11-06,904.8800,63.6800
2008-11-07,930.9900,56.1000
2008-11-10,919.2100,59.9800
2008-11-11,898.9500,61.4400
2008-11-12,852.3000,66.4600
2008-11-13,911.2900,59.8300
2008-11-14,873.2900,66.3100
2008-11-17,850.7500,69.1500
2008-11-18,859.1200,67.6400
2008-11-19,806.5800,74.2600
2008-11-20,752.4400,80.8600
2008-11-21,800.0300,72.6700
2008-11-24,851.8100,64.7000
2008-11-25,857.3900,60.9000
2008-11-26,887.6800,54.9200
2008-11-28,896.2400,55.2800
2008-12-01,816.2100,68.5100
2008-12-02,848.8100,62.9800
2008-12-03,870.7400,60.7200
2008-12-04,845.2200,63.6400
2008-12-05,876.0700,59.9300
2008-12-08,909.7000,58.4900
2008-12-09,888.6700,58.9100
2008-12-10,899.2400,55.7300
2008-12-11,873.5900,55.7800
2008-12-12,879.7300,54.2800
2008-12-15,868.5700,56.7600
2008-12-16,913.1800,52.3700
2008-12-17,904.4200,49.8400
2008-12-18,885.2800,47.3400
2008-12-19,887.8800,44.9300
2008-12-22,871.6300,44.5600
2008-12-23,863.1600,45.0200
2008-12-24,868.1500,44.2100
2008-12-26,872.8000,43.3800
2008-12-29,869.4200,43.9000
2008-12-30,890.6400,41.6300
2008-12-31,903.2500,40.0000
2009-01-02,931.8000,39.1900
2009-01-05,927.4500,39.0800
2009-01-06,934.7000,38.5600
2009-01-07,906.6500,43.3900
2009-01-08,909.7300,42.5600
2009-01-09,890.3500,42.8200
2009-01-12,870.2600,45.8400
2009-01-13,871.7900,43.2700
2009-01-14,842.6200,49.1400
2009-01-15,843.7400,51.0000
2009-01-16,850.1200,46.1100
2009-01-20,805.2200,56.6500
2009-01-21,840.2400,46.4200
2009-01-22,827.5000,47.2900
2009-01-23,831.9500,47.2700
2009-01-26,836.5700,45.6900
2009-01-27,845.7100,42.2500
2009-01-28,874.0900,39.6600
2009-01-29,845.1400,42.6300
2009-01-30,825.8800,44.8400
2009-02-02,825.4400,45.5200
2009-02-03,838.5100,43.0600
2009-02-04,832.2300,43.8500
2009-02-05,845.8500,43.7300
2009-02-06,868.6000,43.3700
2009-02-09,869.8900,43.6400
2009-02-10,827.1600,46.6700
2009-02-11,833.7400,44.5300
2009-02-12,835.1900,41.2500
2009-02-13,826.8400,42.9300
2009-02-17,789.1700,48.6600
2009-02-18,788.4200,48.4600
2009-02-19,778.9400,47.0800
2009-02-20,770.0500,49.3000
2009-02-23,743.3300,52.6200
2009-02-24,773.1400,45.4900
2009-02-25,764.9000,44.6700
2009-02-26,752.8300,44.6600
2009-02-27,735.0900,46.3500
2009-03-02,700.8200,52.6500
2009-03-03,696.3300,50.9300
2009-03-04,712.8700,47.5600
2009-03-05,682.5500,50.1700
2009-03-06,683.3800,49.3300
2009-03-09,676.5300,49.6800
2009-03-10,719.6000,44.3700
2009-03-11,721.3600,43.6100
2009-03-12,750.7400,41.1800
2009-03-13,756.5500,42.3600
2009-03-16,753.8900,43.7400
2009-03-17,778.1200,40.8000
2009-03-18,794.3500,40.0600
2009-03-19,784.0400,43.6800
2009-03-20,768.5400,45.8900
2009-03-23,822.9200,43.2300
2009-03-24,806.1200,42.9300
2009-03-25,813.8800,42.2500
2009-03-26,832.8600,40.3600
2009-03-27,815.9400,41.0400
2009-03-30,787.5300,45.5400
2009-03-31,797.8700,44.1400
2009-04-01,811.0800,42.2800
2009-04-02,834.3800,42.0400
2009-04-03,842.5000,39.7000
2009-04-06,835.4800,40.9300
2009-04-07,815.5500,40.3900
2009-04-08,825.1600,38.8500
2009-04-09,856.5600,36.5300
2009-04-13,858.7300,37.8100
2009-04-14,841.5000,37.6700
2009-04-15,852.0600,36.1700
2009-04-16,865.3000,35.7900
2009-04-17,869.6000,33.9400
2009-04-20,832.3900,39.1800
2009-04-21,850.0800,37.1400
2009-04-22,843.5500,38.1000
2009-04-23,851.9200,37.1500
2009-04-24,866.2300,36.8200
2009-04-27,857.5100,38.3200
2009-04-28,855.1600,37.9500
2009-04-29,873.6400,36.0800
2009-04-30,872.8100,36.5000
2009-05-01,877.5200,35.3000
2009-05-04,907.2400,34.5300
2009-05-05,903.8000,33.3600
2009-05-06,919.5300,32.4500
2009-05-07,907.3900,33.4400
2009-05-08,929.2300,32.0500
2009-05-11,909.2400,32.8700
2009-05-12,908.3500,31.8000
2009-05-13,883.9200,33.6500
2009-05-14,893.0700,31.3700
2009-05-15,882.8800,33.1200
2009-05-18,909.7100,30.2400
2009-05-19,908.1300,28.8000
2009-05-20,903.4700,29.0300
2009-05-21,888.3300,31.3500
2009-05-22,887.0000,32.6300
2009-05-26,910.3300,30.6200
2009-05-27,893.0600,32.3600
2009-05-28,906.8300,31.6700
2009-05-29,919.1400,28.9200
2009-06-01,942.8700,30.0400
2009-06-02,944.7400,29.6300
2009-06-03,931.7600,31.0200
2009-06-04,942.4600,30.1800
2009-06-05,940.0900,29.6200
2009-06-08,939.1400,29.7700
2009-06-09,942.4300,28.2700
2009-06-10,939.1500,28.4600
2009-06-11,944.8900,28.1100
2009-06-12,946.2100,28.1500
2009-06-15,923.7200,30.8100
2009-06-16,911.9700,32.6800
2009-06-17,910.7100,31.5400
2009-06-18,918.3700,30.0300
2009-06-19,921.2300,27.9900
2009-06-22,893.0400,31.1700
2009-06-23,895.1000,30.5800
2009-06-24,900.9400,29.0500
2009-06-25,920.2600,26.3600
2009-06-26,918.9000,25.9300
2009-06-29,927.2300,25.3500
2009-06-30,919.3200,26.3500
2009-07-01,923.3300,26.2200
2009-07-02,896.4200,27.9500
2009-07-06,898.7200,29.0000
2009-07-07,881.0300,30.8500
2009-07-08,879.5600,31.3000
2009-07-09,882.6800,29.7800
2009-07-10,879.1300,29.0200
2009-07-13,901.0500,26.3100
2009-07-14,905.8400,25.0200
2009-07-15,932.6800,25.8900
2009-07-16,940.7400,25.4200
2009-07-17,940.3800,24.3400
2009-07-20,951.1300,24.4000
2009-07-21,954.5800,23.8700
2009-07-22,954.0700,23.4700
2009-07-23,976.2900,23.4300
2009-07-24,979.2600,23.0900
2009-07-27,982.1800,24.2800
2009-07-28,979.6200,25.0100
2009-07-29,975.1500,25.6100
2009-07-30,986.7500,25.4000
2009-07-31,987.4800,25.9200
2009-08-03,1002.6300,25.5600
2009-08-04,1005.6500,24.8900
2009-08-05,1002.7200,24.9000
2009-08-06,997.0800,25.6700
2009-08-07,1010.4800,24.7600
2009-08-10,1007.1000,24.9900
2009-08-11,994.3500,25.9900
2009-08-12,1005.8100,25.4500
2009-08-13,1012.7300,24.7100
2009-08-14,1004.0900,24.2700
2009-08-17,979.7300,27.8900
2009-08-18,989.6700,26.1800
2009-08-19,996.4600,26.2600
2009-08-20,1007.3700,25.0900
2009-08-21,1026.1300,25.0100
2009-08-24,1025.5699,25.1400
2009-08-25,1028.0000,24.9200
2009-08-26,1028.1200,24.9500
2009-08-27,1030.9800,24.6800
2009-08-28,1028.9301,24.7600
2009-08-31,1020.6200,26.0100
2009-09-01,998.0400,29.1500
2009-09-02,994.7500,28.9000
2009-09-03,1003.2400,27.1000
2009-09-04,1016.4000,25.2600
2009-09-08,1025.3900,25.6200
2009-09-09,1033.3700,24.3200
2009-09-10,1044.1400,23.5500
2009-09-11,1042.7300,24.1500
2009-09-14,1049.3400,23.8600
2009-09-15,1052.6300,23.4200
2009-09-16,1068.7600,23.6900
2009-09-17,1065.4900,23.6500
2009-09-18,1068.3000,23.9200
2009-09-21,1064.6600,24.0600
2009-09-22,1071.6600,23.0800
2009-09-23,1060.8700,23.4900
2009-09-24,1050.7800,24.9500
2009-09-25,1044.3800,25.6100
2009-09-28,1062.9800,24.8800
2009-09-29,1060.6100,25.1900
2009-09-30,1057.0800,25.6100
2009-10-01,1029.8500,28.2700
2009-10-02,1025.2100,28.6800
2009-10-05,1040.4600,26.8400
2009-10-06,1054.7200,25.7000
2009-10-07,1057.5800,24.6800
2009-10-08,1065.4800,24.1800
2009-10-09,1071.4900,23.1200
